Date,Dhaka AQI,pressure_level,latitude,longitude,co,aermr04,no2,no,go3,pan,c3h8,q,so2,t,r,u,v,pm1_combined,pm2p5_combined,pm10_combined
10/18/2024,177,1000,23.75,90.32,3.37E-07,1.07E-10,1.91E-08,1.00E-25,8.54E-08,3.48E-09,2.71E-09,0.01844474,9.89E-09,298.1172,91.86189,1.2806578,3.1199722,5.31E-08,6.53E-08,9.64E-08
10/19/2024,159,1000,23.75,90.32,3.20E-07,1.90E-11,2.25E-08,1.00E-25,9.78E-08,4.91E-09,2.88E-09,0.016741365,2.04E-08,300.13525,74.88031,-0.04954832,-0.21062303,6.03E-08,7.10E-08,1.02E-07
10/20/2024,160,1000,23.75,90.32,3.11E-07,1.09E-10,1.37E-08,1.00E-25,1.26E-07,3.95E-09,2.04E-09,0.015447341,1.49E-08,301.1565,65.70352,-0.034457095,-2.697938,6.43E-08,7.75E-08,1.14E-07
10/21/2024,166,1000,23.75,90.32,3.06E-07,1.36E-10,1.49E-08,1.00E-25,1.41E-07,5.84E-09,2.28E-09,0.014409501,1.66E-08,301.57178,59.080826,0.46051037,-1.7567549,6.92E-08,8.39E-08,1.24E-07
10/22/2024,163,1000,23.75,90.32,2.89E-07,2.19E-11,1.58E-08,1.00E-25,1.35E-07,5.15E-09,1.75E-09,0.017568294,1.91E-08,303.13647,66.245575,-0.65779734,-1.4124107,4.95E-08,5.81E-08,8.33E-08
10/23/2024,129,1000,23.75,90.32,2.71E-07,5.60E-11,2.39E-08,1.00E-25,2.43E-08,3.15E-09,2.77E-09,0.018341646,1.27E-08,298.42017,91.42268,-4.129652,0.086811006,2.25E-08,2.65E-08,3.79E-08
10/24/2024,71,1000,23.75,90.32,1.91E-07,2.30E-11,1.89E-08,1.00E-25,3.18E-08,1.86E-09,1.60E-09,0.015517913,1.02E-08,296.5017,86.441284,-6.76427,-2.5229712,1.16E-08,1.41E-08,2.04E-08
10/25/2024,98,1000,23.75,90.32,3.72E-07,7.77E-11,2.54E-08,1.00E-25,6.30E-08,3.20E-09,3.54E-09,0.017412934,1.23E-08,301.08423,74.220535,-3.4617825,0.34509975,4.35E-08,5.69E-08,8.95E-08
10/26/2024,153,1000,23.75,90.32,2.89E-07,6.57E-11,2.33E-08,1.00E-25,5.16E-08,2.13E-09,2.79E-09,0.018153343,1.11E-08,299.69604,83.15587,-2.8355074,1.6497326,2.90E-08,3.77E-08,5.83E-08
10/27/2024,157,1000,23.75,90.32,3.00E-07,6.25E-11,2.53E-08,1.00E-25,8.95E-08,3.21E-09,2.85E-09,0.015840296,1.98E-08,303.08887,59.79422,1.108983,-0.8164897,6.14E-08,7.49E-08,1.12E-07
10/28/2024,158,1000,23.75,90.32,3.56E-07,4.54E-11,2.25E-08,1.00E-25,8.46E-08,2.27E-09,3.10E-09,0.0161337,8.34E-09,302.80225,61.440186,1.0753489,-1.7355108,4.60E-08,5.55E-08,8.22E-08
10/29/2024,178,1000,23.75,90.32,3.45E-07,4.28E-11,1.70E-08,1.00E-25,1.25E-07,4.34E-09,2.67E-09,0.01624028,1.43E-08,302.1411,63.769684,1.1172161,0.54119015,6.60E-08,7.87E-08,1.15E-07
10/30/2024,163,1000,23.75,90.32,3.41E-07,5.78E-11,1.83E-08,1.00E-25,1.58E-07,7.54E-09,3.34E-09,0.016623382,2.43E-08,301.85645,68.21875,-0.1616326,0.38277203,8.41E-08,1.01E-07,1.48E-07
10/31/2024,148,1000,23.75,90.32,3.09E-07,2.96E-11,2.14E-08,1.00E-25,1.06E-07,4.94E-09,3.00E-09,0.018286195,1.88E-08,301.11084,77.40654,-0.5046951,-0.45402545,6.39E-08,7.61E-08,1.11E-07
11/1/2024,175,1000,23.75,90.32,2.93E-07,8.77E-11,1.24E-08,1.00E-25,1.31E-07,3.61E-09,2.03E-09,0.013986409,1.95E-08,302.36255,55.659286,-1.0255213,-2.9408321,7.36E-08,8.79E-08,1.29E-07
11/2/2024,171,1000,23.75,90.32,3.55E-07,3.49E-10,1.20E-08,1.00E-25,1.29E-07,3.46E-09,2.00E-09,0.015610334,1.55E-08,301.50073,64.51842,1.4463472,-2.377656,8.28E-08,1.06E-07,1.67E-07
11/3/2024,130,1000,23.75,90.32,3.66E-07,1.85E-10,1.60E-08,1.00E-25,1.69E-07,6.51E-09,2.75E-09,0.014053728,2.80E-08,302.1189,56.325912,0.18740422,-0.44991732,9.87E-08,1.21E-07,1.84E-07
11/4/2024,164,1000,23.75,90.32,3.34E-07,1.53E-10,1.23E-08,1.00E-25,1.66E-07,5.74E-09,2.17E-09,0.014533676,2.94E-08,301.64697,59.401794,-0.88421935,-2.5011578,8.43E-08,1.03E-07,1.56E-07
11/5/2024,163,1000,23.75,90.32,2.82E-07,1.17E-10,1.56E-08,1.00E-25,1.11E-07,3.55E-09,1.88E-09,0.014156643,1.74E-08,301.57666,59.04146,0.30450976,-2.169403,6.72E-08,8.12E-08,1.20E-07
11/6/2024,137,1000,23.75,90.32,3.30E-07,3.32E-11,1.93E-08,1.00E-25,1.20E-07,8.04E-09,2.57E-09,0.014680523,2.75E-08,298.7998,71.390564,-0.6059143,-2.1373796,5.20E-08,6.13E-08,8.83E-08
11/7/2024,147,1000,23.75,90.32,2.79E-07,1.37E-11,1.59E-08,1.00E-25,1.33E-07,5.71E-09,1.78E-09,0.013417117,2.67E-08,300.71143,57.678757,-1.3433952,-1.0043344,6.13E-08,7.17E-08,1.03E-07
11/8/2024,100,1000,23.75,90.32,2.30E-07,1.24E-12,1.35E-08,1.00E-25,1.14E-07,3.78E-09,1.35E-09,0.012903087,1.76E-08,300.91357,55.25081,-2.828805,-2.2783632,3.50E-08,4.08E-08,5.83E-08
11/9/2024,91,1000,23.75,90.32,2.02E-07,1.57E-12,1.26E-08,1.00E-25,1.06E-07,3.00E-09,1.26E-09,0.011713967,1.68E-08,301.33105,48.44989,-1.1280661,-2.4255848,3.69E-08,4.31E-08,6.16E-08
11/10/2024,131,1000,23.75,90.32,2.25E-07,0,1.73E-08,1.00E-25,1.25E-07,4.11E-09,1.75E-09,0.01204164,2.39E-08,301.2561,50.7276,-0.11182988,-0.8006285,5.59E-08,6.52E-08,9.31E-08
11/11/2024,139,1000,23.75,90.32,2.43E-07,6.62E-13,1.34E-08,1.00E-25,1.32E-07,3.64E-09,1.66E-09,0.012724791,1.91E-08,301.51245,53.50493,1.7299433,-0.32034302,5.38E-08,6.28E-08,8.97E-08
11/12/2024,165,1000,23.75,90.32,3.19E-07,3.76E-12,1.50E-08,2.22E-14,1.03E-07,2.56E-09,2.33E-09,0.012206852,1.58E-08,300.93604,52.412888,3.1488037,-2.4411535,5.59E-08,5.87E-08,5.99E-08
11/13/2024,162,1000,23.75,90.32,3.70E-07,9.49E-11,1.28E-08,2.22E-14,1.19E-07,2.54E-09,2.15E-09,0.0117356,1.60E-08,300.8672,50.30461,1.267808,-2.8057756,6.36E-08,6.76E-08,6.82E-08
11/14/2024,182,1000,23.75,90.32,4.30E-07,2.90E-10,1.05E-08,2.22E-14,1.30E-07,2.53E-09,2.05E-09,0.011833705,1.85E-08,300.95386,50.170227,2.2145624,-3.0732937,8.76E-08,9.57E-08,9.80E-08
11/15/2024,193,1000,23.75,90.32,4.56E-07,4.62E-10,1.16E-08,2.22E-14,1.23E-07,2.67E-09,2.60E-09,0.011787433,1.99E-08,300.58008,50.95543,2.5690117,-2.7144241,9.78E-08,1.09E-07,1.13E-07
11/16/2024,242,1000,23.75,90.32,4.85E-07,8.05E-10,1.45E-08,2.22E-14,1.02E-07,2.64E-09,3.26E-09,0.01121787,2.10E-08,299.30396,52.52185,3.0952759,-2.10647,1.02E-07,1.17E-07,1.22E-07
11/17/2024,203,1000,23.75,90.32,3.70E-07,6.34E-10,1.15E-08,2.22E-14,1.34E-07,3.70E-09,1.95E-09,0.008629568,2.99E-08,299.26,41.474808,1.9514914,-0.4570732,1.31E-07,1.46E-07,1.52E-07
11/18/2024,200,1000,23.75,90.32,4.16E-07,3.02E-10,1.29E-08,2.22E-14,1.84E-07,8.42E-09,2.71E-09,0.010864671,3.96E-08,299.14087,51.11595,0.43912876,-1.199172,1.36E-07,1.48E-07,1.50E-07
11/19/2024,181,1000,23.75,90.32,2.68E-07,6.30E-11,1.11E-08,2.22E-14,1.58E-07,5.99E-09,1.54E-09,0.010707386,2.37E-08,299.23657,50.40779,0.58251935,-1.9580431,8.63E-08,9.19E-08,9.21E-08
11/20/2024,204,1000,23.75,90.32,2.81E-07,3.41E-11,1.14E-08,2.22E-14,1.52E-07,5.04E-09,1.78E-09,0.010418557,2.54E-08,298.74902,50.362534,3.1372423,-0.9295843,7.17E-08,7.63E-08,7.66E-08
11/21/2024,176,1000,23.75,90.32,3.08E-07,5.86E-11,1.16E-08,2.22E-14,1.34E-07,3.72E-09,1.79E-09,0.010184776,2.53E-08,298.66528,49.36148,1.7083654,-0.4688123,8.80E-08,9.36E-08,9.43E-08
11/22/2024,187,1000,23.75,90.32,3.11E-07,1.17E-10,1.12E-08,2.22E-14,1.17E-07,2.82E-09,1.89E-09,0.009975486,1.74E-08,298.55347,49.08136,1.7733583,-1.8642874,8.38E-08,8.95E-08,9.10E-08
11/23/2024,184,1000,23.75,90.32,2.90E-07,2.24E-10,9.87E-09,2.22E-14,1.05E-07,2.41E-09,1.50E-09,0.010718308,1.57E-08,298.72656,52.63379,1.7056723,-2.0088177,7.64E-08,8.25E-08,8.37E-08
11/24/2024,219,1000,23.75,90.32,4.36E-07,7.34E-10,8.50E-09,2.22E-14,1.29E-07,2.56E-09,1.85E-09,0.009553693,2.33E-08,298.20312,48.540436,2.6431122,-2.312047,1.10E-07,1.24E-07,1.28E-07
11/25/2024,241,1000,23.75,90.32,4.43E-07,1.01E-09,9.23E-09,2.22E-14,1.44E-07,3.67E-09,2.04E-09,0.008766294,2.59E-08,298.30103,43.673904,2.3203602,-2.0251474,1.48E-07,1.67E-07,1.77E-07
11/26/2024,192,1000,23.75,90.32,2.91E-07,2.38E-10,1.19E-08,2.22E-14,1.08E-07,3.01E-09,1.74E-09,0.009752352,1.63E-08,298.0598,50.295425,2.5458832,-2.941203,7.48E-08,8.18E-08,8.81E-08
11/27/2024,173,1000,23.75,90.32,3.18E-07,1.75E-10,1.15E-08,2.22E-14,1.39E-07,5.02E-09,1.63E-09,0.010410927,2.03E-08,298.11816,52.956177,-0.5467465,-1.6964607,8.68E-08,9.37E-08,9.77E-08
11/28/2024,159,1000,23.75,90.32,3.11E-07,1.03E-10,1.29E-08,2.22E-14,1.43E-07,5.38E-09,1.62E-09,0.010379672,2.61E-08,299.1963,49.774033,0.55731356,-2.8456945,8.35E-08,8.94E-08,9.29E-08
11/29/2024,155,1000,23.75,90.32,3.55E-07,3.95E-11,1.32E-08,2.22E-14,1.59E-07,7.98E-09,2.26E-09,0.0126848,3.15E-08,300.1687,56.575943,2.281641,-1.4113894,7.44E-08,7.90E-08,7.94E-08
11/30/2024,158,1000,23.75,90.32,3.15E-07,6.66E-11,1.91E-08,2.22E-14,6.97E-08,1.88E-09,2.40E-09,0.013023563,1.76E-08,297.0122,70.41487,4.1956615,0.39341134,3.76E-08,4.00E-08,4.05E-08
12/1/2024,188,1000,23.75,90.32,3.12E-07,1.01E-11,1.91E-08,2.22E-14,7.69E-08,1.75E-09,2.65E-09,0.010321792,1.71E-08,298.42798,50.836594,3.5331116,-1.4195328,4.05E-08,4.27E-08,4.33E-08
12/2/2024,171,1000,23.75,90.32,3.03E-07,5.01E-11,1.54E-08,2.22E-14,7.56E-08,1.89E-09,2.03E-09,0.009509441,1.82E-08,297.4812,49.694153,3.0811558,-1.6124468,4.24E-08,4.53E-08,4.82E-08
12/3/2024,176,1000,23.75,90.32,2.98E-07,2.92E-11,1.23E-08,2.22E-14,9.18E-08,1.92E-09,1.93E-09,0.010280341,1.31E-08,298.32788,51.159683,3.7212582,-2.8851013,4.06E-08,4.30E-08,4.46E-08
12/4/2024,228,1000,23.75,90.32,4.76E-07,2.66E-10,9.64E-09,2.22E-14,1.31E-07,3.19E-09,2.81E-09,0.00945922,2.42E-08,298.14697,47.685608,2.7121048,-1.171915,1.06E-07,1.16E-07,1.21E-07
12/5/2024,335,1000,23.75,90.32,4.17E-07,2.14E-10,9.89E-09,2.22E-14,1.22E-07,2.41E-09,2.32E-09,0.008589771,2.41E-08,298.68042,41.715744,2.7802134,-1.3508825,1.05E-07,1.14E-07,1.17E-07
12/6/2024,208,1000,23.75,90.32,3.31E-07,1.72E-10,1.14E-08,2.22E-14,9.64E-08,2.02E-09,2.21E-09,0.007738564,1.84E-08,296.8142,41.90651,3.3151398,-0.7886441,6.87E-08,7.46E-08,7.70E-08
12/7/2024,189,1000,23.75,90.32,2.97E-07,1.61E-10,9.59E-09,2.22E-14,1.19E-07,2.65E-09,1.79E-09,0.00702785,2.02E-08,296.64136,39.745773,2.4610643,-1.1911783,8.51E-08,9.20E-08,9.47E-08
12/8/2024,220,1000,23.75,90.32,3.51E-07,2.53E-10,1.30E-08,1.00E-25,1.30E-07,3.43E-09,2.18E-09,0.007729463,2.96E-08,296.3164,43.87726,1.4218378,-1.6698751,1.31E-07,1.42E-07,1.47E-07
12/9/2024,287,1000,23.75,90.32,5.55E-07,2.89E-10,1.74E-08,1.00E-25,9.37E-08,3.93E-09,4.05E-09,0.010314919,2.02E-08,294.34058,65.48566,3.071207,-3.6362734,1.13E-07,1.23E-07,1.26E-07
12/10/2024,216,1000,23.75,90.32,4.38E-07,1.47E-10,1.13E-08,2.22E-14,9.29E-08,2.36E-09,2.52E-09,0.010535065,3.09E-08,295.73706,61.556213,1.4801025,-3.7278395,9.64E-08,1.04E-07,1.05E-07
12/11/2024,202,1000,23.75,90.32,4.08E-07,2.39E-10,1.00E-08,2.22E-14,9.52E-08,2.47E-09,2.38E-09,0.007446699,1.70E-08,294.4485,47.744446,3.4500895,-3.3234997,8.53E-08,9.32E-08,9.51E-08
12/12/2024,199,1000,23.75,90.32,4.42E-07,2.54E-10,1.09E-08,2.22E-14,1.07E-07,4.11E-09,2.35E-09,0.009802531,2.01E-08,294.47827,62.137543,2.6796541,-1.3929873,1.24E-07,1.34E-07,1.36E-07
12/13/2024,226,1000,23.75,90.32,4.10E-07,1.68E-10,1.07E-08,2.22E-14,1.16E-07,4.23E-09,2.33E-09,0.009367138,2.11E-08,294.8943,57.677902,2.395361,-1.99259,1.16E-07,1.25E-07,1.26E-07
12/14/2024,244,1000,23.75,90.32,4.14E-07,1.47E-10,1.00E-08,2.22E-14,1.19E-07,4.09E-09,2.21E-09,0.009073291,2.29E-08,294.77563,56.745148,2.3221693,-2.574089,9.82E-08,1.05E-07,1.06E-07
12/15/2024,218,1000,23.75,90.32,3.45E-07,1.16E-10,1.44E-08,2.22E-14,1.26E-07,4.43E-09,1.81E-09,0.008111198,2.51E-08,295.88574,47.480392,0.22505647,-3.0930033,8.00E-08,8.56E-08,8.64E-08
12/16/2024,225,1000,23.75,90.32,3.46E-07,4.55E-11,2.14E-08,2.22E-14,1.19E-07,4.64E-09,2.42E-09,0.008936767,3.85E-08,296.88086,48.861694,0.6379843,-0.19261843,9.11E-08,9.65E-08,9.67E-08
12/17/2024,205,1000,23.75,90.32,4.15E-07,1.20E-10,1.95E-08,2.22E-14,1.19E-07,3.72E-09,2.93E-09,0.009045202,4.13E-08,296.9209,48.854156,1.7755737,1.8317871,9.59E-08,1.02E-07,1.04E-07
12/18/2024,190,1000,23.75,90.32,3.76E-07,4.45E-11,1.06E-08,2.22E-14,1.20E-07,2.99E-09,2.13E-09,0.008849066,2.14E-08,296.14478,49.998383,2.986002,-1.7226391,7.47E-08,7.93E-08,8.02E-08
12/19/2024,230,1000,23.75,90.32,4.02E-07,8.18E-11,1.68E-08,2.22E-14,1.30E-07,4.16E-09,2.32E-09,0.009412754,3.22E-08,296.32495,53.31624,0.74060166,-0.4077176,1.19E-07,1.27E-07,1.28E-07
12/20/2024,254,1000,23.75,90.32,3.51E-07,7.59E-11,1.22E-08,2.22E-14,1.26E-07,3.60E-09,1.97E-09,0.008916963,2.27E-08,296.1775,51.469116,3.0303898,-0.569849,8.26E-08,8.81E-08,8.88E-08
12/21/2024,218,1000,23.75,90.32,4.14E-07,6.61E-11,2.81E-08,2.22E-14,7.54E-08,3.31E-09,3.52E-09,0.010991335,4.27E-08,293.47266,74.405106,1.1186361,2.901165,9.66E-08,1.03E-07,1.03E-07
12/22/2024,231,1000,23.75,90.32,3.97E-07,5.96E-11,1.15E-08,2.22E-14,1.18E-07,4.08E-09,2.26E-09,0.009698343,2.07E-08,295.604,57.81613,-0.22012275,-3.7883472,7.20E-08,7.66E-08,7.71E-08
12/23/2024,223,1000,23.75,90.32,3.38E-07,2.39E-10,1.13E-08,2.22E-14,1.10E-07,2.51E-09,1.82E-09,0.008021601,2.21E-08,296.70264,44.883896,1.0242777,-2.9819117,7.96E-08,8.57E-08,8.73E-08
12/24/2024,216,1000,23.75,90.32,3.10E-07,2.40E-10,1.67E-08,2.22E-14,1.09E-07,2.77E-09,1.81E-09,0.007513568,2.89E-08,296.30347,42.584274,1.864954,-2.077076,9.07E-08,9.78E-08,9.99E-08
12/25/2024,210,1000,23.75,90.32,3.09E-07,1.13E-10,1.28E-08,2.22E-14,9.37E-08,1.94E-09,1.71E-09,0.008598667,2.23E-08,296.12866,49.745148,0.5304651,-1.6367512,8.06E-08,8.55E-08,8.63E-08
12/26/2024,179,1000,23.75,90.32,2.95E-07,1.22E-10,1.10E-08,1.00E-25,1.09E-07,2.42E-09,1.50E-09,0.008708537,1.99E-08,297.13452,47.29016,1.367157,-2.278184,8.40E-08,8.93E-08,9.04E-08
12/27/2024,172,1000,23.75,90.32,2.97E-07,7.35E-11,8.62E-09,2.22E-14,1.04E-07,2.42E-09,1.27E-09,0.008920305,1.52E-08,296.50464,49.92955,3.024661,-2.524334,6.08E-08,6.45E-08,6.54E-08
12/28/2024,191,1000,23.75,90.32,3.44E-07,1.34E-10,1.67E-08,2.22E-14,1.21E-07,3.62E-09,2.06E-09,0.00896487,2.87E-08,296.99487,47.934082,1.8631449,-1.13696,9.56E-08,1.02E-07,1.04E-07
12/29/2024,203,1000,23.75,90.32,3.52E-07,6.81E-11,1.06E-08,2.22E-14,1.02E-07,1.97E-09,1.62E-09,0.009658229,1.75E-08,297.05225,52.720108,2.7597122,-0.7380447,7.27E-08,7.70E-08,7.79E-08
12/30/2024,226,1000,23.75,90.32,4.01E-07,2.00E-10,9.57E-09,2.22E-14,1.04E-07,2.67E-09,2.28E-09,0.010369584,2.19E-08,296.52783,57.804214,3.3091326,-2.6119041,8.71E-08,9.34E-08,9.40E-08
12/31/2024,211,1000,23.75,90.32,3.36E-07,3.49E-10,9.09E-09,2.22E-14,1.00E-07,2.38E-09,1.69E-09,0.008912813,1.48E-08,294.89966,54.950806,4.448964,-2.0717897,8.52E-08,9.22E-08,9.36E-08
1/1/2025,222,1000,23.75,90.32,4.23E-07,3.55E-10,1.22E-08,2.22E-14,1.02E-07,3.65E-09,2.46E-09,0.00974334,1.36E-08,294.13086,62.94571,3.5617428,-4.0670023,8.70E-08,9.42E-08,9.60E-08
1/2/2025,192,1000,23.75,90.32,4.12E-07,2.98E-10,1.12E-08,2.22E-14,1.06E-07,4.30E-09,2.26E-09,0.009660836,1.78E-08,293.7168,63.907623,2.6408796,-3.035057,1.01E-07,1.09E-07,1.10E-07
1/3/2025,180,1000,23.75,90.32,4.45E-07,3.10E-10,2.14E-08,2.22E-14,1.27E-07,6.60E-09,2.96E-09,0.009910554,3.93E-08,294.34375,62.554245,0.29872537,-0.8684385,1.55E-07,1.66E-07,1.74E-07
1/4/2025,193,1000,23.75,90.32,3.17E-07,1.16E-10,1.40E-08,2.22E-14,1.06E-07,4.51E-09,1.81E-09,0.009964611,2.51E-08,296.61426,55.962708,-0.60214686,0.33478808,9.51E-08,1.01E-07,1.07E-07
1/5/2025,295,1000,23.75,90.32,3.06E-07,9.86E-11,1.18E-08,2.22E-14,9.95E-08,2.24E-09,1.76E-09,0.011178453,2.01E-08,297.6931,58.429382,-1.9888678,1.0119209,7.57E-08,8.10E-08,8.33E-08
1/6/2025,219,1000,23.75,90.32,3.10E-07,1.26E-10,1.10E-08,2.22E-14,9.95E-08,1.57E-09,1.41E-09,0.010641716,1.88E-08,297.62695,56.210236,1.615099,1.9496374,6.79E-08,7.28E-08,7.47E-08
1/7/2025,208,1000,23.75,90.32,4.64E-07,1.58E-10,1.09E-08,2.22E-14,1.29E-07,4.12E-09,3.01E-09,0.009960849,2.14E-08,296.37427,56.49585,2.3616133,2.0166245,8.97E-08,9.63E-08,9.80E-08
1/8/2025,207,1000,23.75,90.32,3.69E-07,1.68E-10,1.08E-08,2.22E-14,9.83E-08,3.35E-09,2.22E-09,0.008448474,1.65E-08,292.79102,59.180664,0.8090095,-3.703311,9.54E-08,1.03E-07,1.05E-07
1/9/2025,175,1000,23.75,90.32,3.56E-07,1.32E-10,9.59E-09,2.22E-14,9.63E-08,2.77E-09,2.11E-09,0.007765707,1.52E-08,292.84058,55.02864,3.852439,-2.6978226,8.18E-08,8.83E-08,8.92E-08
1/10/2025,200,1000,23.75,90.32,4.08E-07,1.16E-10,1.75E-08,2.22E-14,1.19E-07,4.44E-09,2.51E-09,0.007924151,3.09E-08,294.45874,49.989105,1.4538593,-1.4470453,1.20E-07,1.28E-07,1.30E-07
1/11/2025,192,1000,23.75,90.32,3.68E-07,7.61E-11,1.67E-08,2.22E-14,1.36E-07,4.80E-09,2.14E-09,0.008029074,2.84E-08,296.1223,46.63504,-0.19234437,-2.0161076,1.03E-07,1.10E-07,1.11E-07
1/12/2025,195,1000,23.75,90.32,2.98E-07,3.08E-11,1.40E-08,2.22E-14,1.28E-07,4.36E-09,1.68E-09,0.009245373,2.74E-08,297.5371,48.406784,0.51714885,0.28327668,9.17E-08,9.71E-08,9.97E-08
1/13/2025,261,1000,23.75,90.32,4.44E-07,1.23E-10,1.18E-08,2.22E-14,1.33E-07,3.08E-09,2.22E-09,0.009075742,2.33E-08,296.3047,51.481216,3.5584545,-0.26018918,1.13E-07,1.22E-07,1.24E-07
1/14/2025,212,1000,23.75,90.32,3.47E-07,1.01E-10,7.79E-09,2.22E-14,1.08E-07,1.92E-09,1.57E-09,0.007876303,1.57E-08,296.29834,45.22513,3.014411,-3.6304731,7.81E-08,8.39E-08,8.57E-08
1/15/2025,234,1000,23.75,90.32,3.44E-07,8.57E-11,9.69E-09,2.22E-14,1.13E-07,2.67E-09,1.48E-09,0.008581355,1.81E-08,296.70874,47.889175,2.934288,-3.232133,8.18E-08,8.74E-08,8.90E-08
1/16/2025,225,1000,23.75,90.32,3.19E-07,4.31E-11,1.36E-08,2.22E-14,1.25E-07,3.35E-09,1.61E-09,0.009043664,2.38E-08,297.21582,49.410522,1.6395473,-1.8466187,7.88E-08,8.39E-08,8.45E-08
1/17/2025,282,1000,23.75,90.32,3.60E-07,4.56E-11,1.05E-08,2.22E-14,1.19E-07,3.21E-09,1.78E-09,0.00935135,1.92E-08,296.4961,53.291595,3.0996265,-1.7185078,7.23E-08,7.69E-08,7.74E-08
1/18/2025,209,1000,23.75,90.32,4.46E-07,5.03E-11,1.10E-08,2.22E-14,1.11E-07,3.53E-09,2.59E-09,0.009963866,1.52E-08,295.7351,59.150757,3.6351738,-2.368143,7.24E-08,7.69E-08,7.75E-08
1/19/2025,189,1000,23.75,90.32,3.46E-07,1.09E-10,1.24E-08,2.22E-14,9.55E-08,2.75E-09,2.41E-09,0.008067004,1.60E-08,295.02295,50.031845,4.2771683,-1.0649481,7.10E-08,7.63E-08,7.73E-08
1/20/2025,220,1000,23.75,90.32,4.73E-07,1.30E-10,1.49E-08,2.47E-14,1.10E-07,4.48E-09,3.32E-09,0.009216186,2.32E-08,294.4165,58.914764,3.327032,-0.013695329,1.13E-07,1.21E-07,1.23E-07
1/21/2025,299,1000,23.75,90.32,5.40E-07,1.13E-10,1.34E-08,5.74E-14,1.21E-07,5.17E-09,3.28E-09,0.010733791,2.74E-08,295.26685,64.730606,2.2794867,-0.5499935,1.32E-07,1.42E-07,1.42E-07
1/22/2025,367,1000,23.75,90.32,5.55E-07,1.85E-10,1.22E-08,7.35E-13,1.24E-07,4.39E-09,3.27E-09,0.010789182,2.87E-08,296.3872,61.076218,2.0262938,-1.5003729,1.70E-07,1.83E-07,1.85E-07
1/23/2025,310,1000,23.75,90.32,4.24E-07,4.43E-10,1.13E-08,2.20E-12,1.15E-07,3.42E-09,2.83E-09,0.009139691,2.63E-08,295.95215,53.774704,1.7407427,-2.6313982,1.52E-07,1.66E-07,1.73E-07
1/24/2025,295,1000,23.75,90.32,4.28E-07,4.64E-10,1.24E-08,2.91E-12,1.39E-07,5.13E-09,2.64E-09,0.00912853,3.12E-08,295.68896,54.44626,0.7733613,-0.6878431,1.81E-07,1.97E-07,2.04E-07
1/25/2025,254,1000,23.75,90.32,3.70E-07,3.19E-10,1.09E-08,5.85E-12,9.94E-08,2.26E-09,2.09E-09,0.008677311,2.23E-08,295.81567,50.828217,2.7070227,-0.8039098,1.46E-07,1.59E-07,1.63E-07
1/26/2025,224,1000,23.75,90.32,4.82E-07,2.18E-10,1.28E-08,8.11E-12,1.06E-07,3.42E-09,2.96E-09,0.008479156,1.65E-08,294.84644,52.343353,3.0354757,-2.0073252,1.01E-07,1.09E-07,1.11E-07
1/27/2025,286,1000,23.75,90.32,5.41E-07,2.29E-10,1.62E-08,1.12E-11,1.12E-07,4.21E-09,3.62E-09,0.009361703,1.83E-08,295.30664,55.911377,3.2343884,-0.1653505,1.13E-07,1.23E-07,1.25E-07
1/28/2025,282,1000,23.75,90.32,4.55E-07,1.92E-10,1.13E-08,6.72E-12,1.56E-07,5.76E-09,2.54E-09,0.007762518,2.99E-08,296.25415,45.42505,1.3057766,0.8096431,1.46E-07,1.57E-07,1.59E-07
1/29/2025,299,1000,23.75,90.32,4.36E-07,1.58E-10,1.09E-08,7.71E-12,1.52E-07,4.45E-09,2.47E-09,0.007615298,3.76E-08,296.88477,42.77365,1.262723,0.4690215,1.55E-07,1.66E-07,1.70E-07
1/30/2025,264,1000,23.75,90.32,4.15E-07,7.24E-11,1.85E-08,1.96E-11,8.79E-08,1.84E-09,2.96E-09,0.013230469,1.49E-08,296.4756,74.068436,-0.104968846,4.106286,1.16E-07,1.26E-07,1.27E-07
1/31/2025,212,1000,23.75,90.32,4.11E-07,5.48E-11,1.78E-08,2.88E-11,8.61E-08,2.27E-09,2.54E-09,0.01496774,1.86E-08,297.49634,79.28287,-0.6070126,3.384059,1.09E-07,1.18E-07,1.19E-07
2/1/2025,218,1000,23.75,90.32,4.38E-07,8.12E-11,1.40E-08,1.75E-11,1.22E-07,3.04E-09,2.43E-09,0.012939647,2.52E-08,298.46777,64.785446,1.065197,0.44479567,1.67E-07,1.80E-07,1.81E-07
2/2/2025,263,1000,23.75,90.32,4.66E-07,3.24E-10,1.22E-08,1.81E-11,1.09E-07,2.30E-09,2.71E-09,0.011077877,2.15E-08,298.79468,53.851303,1.9880495,-0.12874228,1.47E-07,1.61E-07,1.69E-07
2/3/2025,259,1000,23.75,90.32,3.35E-07,3.52E-10,9.88E-09,1.89E-11,1.12E-07,1.87E-09,1.75E-09,0.009381518,1.90E-08,297.9812,47.854156,2.5138655,-2.0100842,7.52E-08,8.39E-08,9.07E-08
2/4/2025,257,1000,23.75,90.32,4.05E-07,3.72E-10,1.24E-08,2.50E-11,1.12E-07,2.70E-09,2.39E-09,0.009354651,1.72E-08,297.1123,50.33737,2.9848099,-0.5027161,1.00E-07,1.11E-07,1.18E-07
